Est Number,Premise Name,Premise Address 1,Status,Inspection Type,Score,Inspection Date,Violation List,Followup Required,Opening Date
83768.0,FAIRFIELD INN & SUITES,2100 HACKNEY PLACE,ACTIVE,1.0,92.0,2016-01-14,  11  12  19,YES,2009-06-08
83768.0,FAIRFIELD INN & SUITES,2100 HACKNEY PLACE,ACTIVE,2.0,97.0,2016-01-14,  12  19,NO,2009-06-08
42875.0,FAITH LUTHERAN CHILD CARE MINISTRIES,1000 TATES CREEK RD,ACTIVE,1.0,98.0,2015-03-18,  16,NO,1997-12-24
42875.0,FAITH LUTHERAN CHILD CARE MINISTRIES,1000 TATES CREEK RD,ACTIVE,1.0,100.0,2015-10-19,,NO,1997-12-24
90818.0,FAMILY CARE CENTER (LFUCG),1135 RED MILE PLACE,ACTIVE,1.0,94.0,2014-12-19,   8  16  19  23,NO,2012-06-05
90818.0,FAMILY CARE CENTER (LFUCG),1135 RED MILE PLACE,ACTIVE,1.0,94.0,2015-06-29,  15  17  31,YES,2012-06-05
90818.0,FAMILY CARE CENTER (LFUCG),1135 RED MILE PLACE,ACTIVE,2.0,99.0,2015-07-10,  15,NO,2012-06-05
90818.0,FAMILY CARE CENTER (LFUCG),1135 RED MILE PLACE,ACTIVE,1.0,98.0,2015-12-10,  15  19,NO,2012-06-05
60888.0,FARM MARKET,1079 E NEW CIRCLE RD,ACTIVE,1.0,98.0,2014-11-15,  26,NO,2010-08-09
60888.0,FARM MARKET,1079 E NEW CIRCLE RD,ACTIVE,1.0,89.0,2015-06-04,   1   2   4   6   8,YES,2010-08-09
60888.0,FARM MARKET,1079 E NEW CIRCLE RD,ACTIVE,2.0,100.0,2015-06-17,,NO,2010-08-09
60888.0,FARM MARKET,1079 E NEW CIRCLE RD,ACTIVE,1.0,99.0,2015-11-20,   2,NO,2010-08-09
31073.0,FASIG-TIPTON BAR,2400 NEWTOWN PIKE,ACTIVE,1.0,99.0,2015-06-25,  19,NO,1988-07-13
31073.0,FASIG-TIPTON BAR,2400 NEWTOWN PIKE,ACTIVE,1.0,99.0,2016-01-07,  19,NO,1988-07-13
31072.0,FASIG-TIPTON COFFEE SHOP,2400 NEWTOWN PIKE,ACTIVE,1.0,100.0,2015-06-25,,NO,1988-07-13
31072.0,FASIG-TIPTON COFFEE SHOP,2400 NEWTOWN PIKE,ACTIVE,1.0,100.0,2016-01-07,,NO,1988-07-13
31070.0,FASIG-TIPTON MAIN DINING,2400 NEWTOWN PIKE,ACTIVE,1.0,93.0,2015-06-25,  11  19  20,NO,1988-07-13
31070.0,FASIG-TIPTON MAIN DINING,2400 NEWTOWN PIKE,ACTIVE,2.0,98.0,2015-06-25,  19  20,NO,1988-07-13
31070.0,FASIG-TIPTON MAIN DINING,2400 NEWTOWN PIKE,ACTIVE,1.0,98.0,2016-01-07,   8,NO,1988-07-13
30942.0,FAST STOP,1392 TRENT BLVD,ACTIVE,1.0,100.0,2015-01-12,,NO,1996-02-21
30942.0,FAST STOP,1392 TRENT BLVD,ACTIVE,1.0,100.0,2015-08-07,,NO,1996-02-21
30942.0,FAST STOP,1392 TRENT BLVD,ACTIVE,1.0,97.0,2016-01-12,  31  34,NO,1996-02-21
47556.0,FAYETTE CO. CO-OP EXT. SERVICE,1140 RED MILE PLACE,ACTIVE,1.0,87.0,2015-06-01,   1   8  16  28  31,YES,1996-03-06
47556.0,FAYETTE CO. CO-OP EXT. SERVICE,1140 RED MILE PLACE,ACTIVE,1.0,96.0,2015-06-12,   8  15  31,NO,1996-03-06
47556.0,FAYETTE CO. CO-OP EXT. SERVICE,1140 RED MILE PLACE,ACTIVE,1.0,100.0,2015-12-07,,NO,1996-03-06
51962.0,FAYETTE COUNTY PRESCHOOL,465 SPRINGHILL DRIVE,ACTIVE,1.0,100.0,2015-01-23,,NO,2013-08-19
51962.0,FAYETTE COUNTY PRESCHOOL,465 SPRINGHILL DRIVE,ACTIVE,1.0,100.0,2015-09-04,,NO,2013-08-19
75019.0,FAYETTE REG. JUV. DET. CTR.,3475 SPURR ROAD,ACTIVE,1.0,100.0,2014-12-11,,NO,2005-11-05
75019.0,FAYETTE REG. JUV. DET. CTR.,3475 SPURR ROAD,ACTIVE,1.0,100.0,2015-06-25,,NO,2005-11-05
75019.0,FAYETTE REG. JUV. DET. CTR.,3475 SPURR ROAD,ACTIVE,1.0,100.0,2015-12-03,,NO,2005-11-05
43388.0,FAZOLI'S - #1607,3775 HARRODSBURG ROAD,ACTIVE,1.0,95.0,2015-06-02,  15  19  20  31  32,NO,1990-12-12
43388.0,FAZOLI'S - #1607,3775 HARRODSBURG ROAD,ACTIVE,1.0,96.0,2015-11-17,   5  19  31,NO,1990-12-12
35843.0,FAZOLI'S #1601,1951 NORTH BROADWAY,ACTIVE,1.0,99.0,2015-04-02,  30,NO,1988-09-06
35843.0,FAZOLI'S #1601,1951 NORTH BROADWAY,ACTIVE,1.0,97.0,2015-10-12,  19  30  31,NO,1988-09-06
31104.0,FAZOLI'S #1605,2195 -A RICHMOND ROAD,ACTIVE,1.0,99.0,2015-05-18,  30,NO,1996-05-22
31104.0,FAZOLI'S #1605,2195 -A RICHMOND ROAD,ACTIVE,1.0,93.0,2015-11-23,   5  12  15  30  31,NO,1996-05-22
32207.0,FAZOLI'S #1606,130 WINSLOW STREET,ACTIVE,1.0,100.0,2015-05-19,,NO,1990-10-02
32207.0,FAZOLI'S #1606,130 WINSLOW STREET,ACTIVE,1.0,100.0,2015-11-03,,NO,1990-10-02
46590.0,FAZOLI'S #1624,2200 NICHOLASVILLE RD.,ACTIVE,1.0,99.0,2015-01-14,  19,NO,1992-05-19
46590.0,FAZOLI'S #1624,2200 NICHOLASVILLE RD.,ACTIVE,1.0,99.0,2015-08-05,  19,NO,1992-05-19
46590.0,FAZOLI'S #1624,2200 NICHOLASVILLE RD.,ACTIVE,1.0,95.0,2016-01-12,   5  12  30,NO,1992-05-19
50583.0,FAZOLI'S #1658,4204 SARON DR.,ACTIVE,1.0,92.0,2015-04-30,  16  17  18  31,NO,1994-04-26
50583.0,FAZOLI'S #1658,4204 SARON DR.,ACTIVE,2.0,96.0,2015-04-30,  16  18  31,NO,1994-04-26
50583.0,FAZOLI'S #1658,4204 SARON DR.,ACTIVE,1.0,99.0,2015-10-12,  31,NO,1994-04-26
59209.0,FAZOLI'S #1785,1840 ALYSHEBA WAY,ACTIVE,1.0,99.0,2015-03-10,  20,NO,1997-12-10
59209.0,FAZOLI'S #1785,1840 ALYSHEBA WAY,ACTIVE,1.0,97.0,2015-08-13,  15  20  32,NO,1997-12-10
79784.0,FEED THE HUNGRY,811 BRYAN AVENUE,ACTIVE,1.0,94.0,2014-12-18,   1   8,NO,2008-01-28
79784.0,FEED THE HUNGRY,811 BRYAN AVENUE,ACTIVE,2.0,98.0,2014-12-18,   8,NO,2008-01-28
79784.0,FEED THE HUNGRY,811 BRYAN AVENUE,ACTIVE,1.0,99.0,2015-06-24,  15,NO,2008-01-28
79784.0,FEED THE HUNGRY,811 BRYAN AVENUE,ACTIVE,1.0,100.0,2015-12-08,,NO,2008-01-28
89221.0,FIELD CLUB - LOWER LEVEL,1540 UNIVERSITY DR,ACTIVE,1.0,100.0,2015-09-04,,NO,2014-09-30
89221.0,FIELD CLUB - LOWER LEVEL,1540 UNIVERSITY DR,ACTIVE,1.0,100.0,2015-09-26,,NO,2014-09-30
89221.0,FIELD CLUB - LOWER LEVEL,1540 UNIVERSITY DR,ACTIVE,1.0,98.0,2015-11-21,  26,NO,2014-09-30
89403.0,FIREHOUSE SUBS,1781 SHARKEY WAY,ACTIVE,1.0,100.0,2015-06-25,,NO,2011-10-14
89403.0,FIREHOUSE SUBS,1781 SHARKEY WAY,ACTIVE,1.0,100.0,2015-12-30,,NO,2011-10-14
95814.0,FIREHOUSE SUBS,"101 SAND LAKE DR, SUITE 150",ACTIVE,1.0,98.0,2015-01-13,  12,NO,2014-07-29
95814.0,FIREHOUSE SUBS,"101 SAND LAKE DR, SUITE 150",ACTIVE,1.0,100.0,2015-07-30,,NO,2014-07-29
77652.0,FIREHOUSE SUBS #301,"535 S UPPER ST., STE. 175",ACTIVE,1.0,100.0,2015-04-06,,NO,2011-02-15
77652.0,FIREHOUSE SUBS #301,"535 S UPPER ST., STE. 175",ACTIVE,1.0,100.0,2015-09-29,,NO,2011-02-15
54104.0,FIRST CHOICE CHILD CARE CENTER,505 KINGSTON RD,ACTIVE,1.0,100.0,2015-03-19,,NO,1995-10-04
54104.0,FIRST CHOICE CHILD CARE CENTER,505 KINGSTON RD,ACTIVE,1.0,96.0,2015-10-01,   6  12,NO,1995-10-04
87711.0,FIRST PRESBYTERIAN CHURCH,171 MARKET ST,ACTIVE,1.0,93.0,2014-12-17,  16  17  30,YES,2011-02-25
87711.0,FIRST PRESBYTERIAN CHURCH,171 MARKET ST,ACTIVE,2.0,99.0,2014-12-19,  30,NO,2011-02-25
87711.0,FIRST PRESBYTERIAN CHURCH,171 MARKET ST,ACTIVE,1.0,99.0,2015-06-12,  30,NO,2011-02-25
87711.0,FIRST PRESBYTERIAN CHURCH,171 MARKET ST,ACTIVE,1.0,99.0,2015-06-12,  30,NO,2011-02-25
87711.0,FIRST PRESBYTERIAN CHURCH,171 MARKET ST,ACTIVE,1.0,91.0,2015-12-07,  17  30  33,NO,2011-02-25
87711.0,FIRST PRESBYTERIAN CHURCH,171 MARKET ST,ACTIVE,2.0,99.0,2015-12-07,  30,NO,2011-02-25
69007.0,FIRST UNITED METHODIST CHURCH,200 WEST HIGH STREET,ACTIVE,1.0,100.0,2015-06-09,,NO,2003-01-08
69007.0,FIRST UNITED METHODIST CHURCH,200 WEST HIGH STREET,ACTIVE,1.0,100.0,2015-11-16,,NO,2003-01-08
91424.0,FIRST WATCH,3071 RICHMOND RD.,ACTIVE,1.0,97.0,2015-05-28,  12  30,NO,2012-09-04
91424.0,FIRST WATCH,3071 RICHMOND RD.,ACTIVE,1.0,99.0,2015-12-09,  19,NO,2012-09-04
95028.0,FIRST WATCH RESTAURANT,2251 WAR ADMIRAL WAY STE 130,ACTIVE,1.0,100.0,2014-12-17,,NO,2014-04-04
95028.0,FIRST WATCH RESTAURANT,2251 WAR ADMIRAL WAY STE 130,ACTIVE,1.0,99.0,2015-06-26,  19,NO,2014-04-04
95028.0,FIRST WATCH RESTAURANT,2251 WAR ADMIRAL WAY STE 130,ACTIVE,1.0,99.0,2015-12-10,  20,NO,2014-04-04
93629.0,FIRST WATCH SIMPSON CENTER,"1080 S BROADWAY, STE 301",ACTIVE,1.0,100.0,2015-02-03,,NO,2013-08-02
93629.0,FIRST WATCH SIMPSON CENTER,"1080 S BROADWAY, STE 301",ACTIVE,1.0,100.0,2015-08-06,,NO,2013-08-02
59137.0,FIVE GUYS,2467 NICHOLASVILLE RD STE 120,ACTIVE,1.0,100.0,2014-12-08,,NO,2009-05-13
59137.0,FIVE GUYS,2467 NICHOLASVILLE RD STE 120,ACTIVE,1.0,100.0,2015-05-29,,NO,2009-05-13
59137.0,FIVE GUYS,2467 NICHOLASVILLE RD STE 120,ACTIVE,1.0,100.0,2015-11-10,,NO,2009-05-13
90334.0,FIVE GUYS BURGERS & FRIES,3090 HELMSDALE PLACE STE. 370,ACTIVE,1.0,100.0,2015-03-16,,NO,2012-04-06
90334.0,FIVE GUYS BURGERS & FRIES,3090 HELMSDALE PLACE STE. 370,ACTIVE,1.0,100.0,2015-08-20,,NO,2012-04-06
49093.0,FOLIAGE CHINESE RESTAURANT,3650 BOSTON RD  STE H,ACTIVE,1.0,97.0,2015-03-23,  12  31,NO,1993-07-09
49093.0,FOLIAGE CHINESE RESTAURANT,3650 BOSTON RD  STE H,ACTIVE,1.0,99.0,2015-09-21,  31,NO,1993-07-09
98342.0,FRESH FOOD COMPANY,400 HILLTOP AVE,ACTIVE,1.0,100.0,2015-08-20,,NO,2015-08-20
98342.0,FRESH FOOD COMPANY,400 HILLTOP AVE,ACTIVE,1.0,97.0,2015-11-18,  16  20,NO,2015-08-20
76794.0,"FRESH MARKET, THE",3387 TATES CREEK ROAD,ACTIVE,1.0,98.0,2014-12-23,  18  19,NO,2006-09-07
76794.0,"FRESH MARKET, THE",3387 TATES CREEK ROAD,ACTIVE,1.0,98.0,2015-06-22,  15  18,NO,2006-09-07
76794.0,"FRESH MARKET, THE",3387 TATES CREEK ROAD,ACTIVE,1.0,96.0,2015-11-25,  18  29  30,NO,2006-09-07
45420.0,FRIENDSHIP TOWERS @ SAYRE,CHRISTIAN VILLAGE,ACTIVE,1.0,100.0,2014-12-08,,NO,1992-05-19
45420.0,FRIENDSHIP TOWERS @ SAYRE,CHRISTIAN VILLAGE,ACTIVE,1.0,100.0,2015-06-12,,NO,1992-05-19
45420.0,FRIENDSHIP TOWERS @ SAYRE,CHRISTIAN VILLAGE,ACTIVE,1.0,100.0,2015-12-02,,NO,1992-05-19
31101.0,FRISCH'S #148,1927 HARRODSBURG RD,ACTIVE,1.0,91.0,2015-04-29,   9  17  19  20  32,NO,1988-07-13
31101.0,FRISCH'S #148,1927 HARRODSBURG RD,ACTIVE,2.0,95.0,2015-04-29,   9  19  20  32,NO,1988-07-13
31101.0,FRISCH'S #148,1927 HARRODSBURG RD,ACTIVE,1.0,91.0,2015-11-16,   3  15  18  26,NO,1988-07-13
94359.0,FRISCH'S RESTAURANT,1849 ALYSHEBA WAY,ACTIVE,1.0,96.0,2015-04-16,  19  26  30,NO,2013-11-22
94359.0,FRISCH'S RESTAURANT,1849 ALYSHEBA WAY,ACTIVE,1.0,96.0,2015-10-27,   8   9,NO,2013-11-22
67306.0,FRO-JO'S,192 LEXINGTON GREEN CIRCLE,ACTIVE,1.0,100.0,2015-02-09,,NO,2010-11-05
67306.0,FRO-JO'S,192 LEXINGTON GREEN CIRCLE,ACTIVE,1.0,100.0,2015-08-10,,NO,2010-11-05
30851.0,FUNNEL CAKE #1 - GATE 3 LOWER LEVEL,1540 UNIVERSITY DR,ACTIVE,1.0,96.0,2015-09-26,   8  12,NO,1988-07-12
30851.0,FUNNEL CAKE #1 - GATE 3 LOWER LEVEL,1540 UNIVERSITY DR,ACTIVE,1.0,98.0,2015-11-21,  12,NO,1988-07-12
30856.0,FUNNEL CAKE #3 - GATE 1 UPPER LEVEL,1540 UNIVERSITY DR,ACTIVE,1.0,100.0,2015-09-26,,NO,1988-07-12
30856.0,FUNNEL CAKE #3 - GATE 1 UPPER LEVEL,1540 UNIVERSITY DR,ACTIVE,1.0,98.0,2015-11-21,  16,NO,1988-07-12
30858.0,FUNNEL CAKE #4 - GATE 9 UPPER LEVEL,1540 UNIVERSITY DR,ACTIVE,1.0,100.0,2015-09-26,,NO,1988-07-12
30858.0,FUNNEL CAKE #4 - GATE 9 UPPER LEVEL,1540 UNIVERSITY DR,ACTIVE,1.0,98.0,2015-11-21,  16,NO,1988-07-12
34395.0,FUNNEL CAKE @2 - GATE 10 LOWER LEVEL,1540 UNIVERSITY DRIVE,ACTIVE,1.0,100.0,2015-09-26,,NO,1988-08-10
34395.0,FUNNEL CAKE @2 - GATE 10 LOWER LEVEL,1540 UNIVERSITY DRIVE,ACTIVE,1.0,99.0,2015-11-21,  19,NO,1988-08-10
31613.0,FUSION,135 GRAHAM AVE,ACTIVE,1.0,100.0,2015-04-21,,NO,1995-09-27
31613.0,FUSION,135 GRAHAM AVE,ACTIVE,1.0,100.0,2015-11-20,,NO,1995-09-27
31129.0,GARDEN SPRINGS, ELEMENTARY SCHOOL,ACTIVE,1.0,100.0,2015-02-27,,NO,1988-07-13
31129.0,GARDEN SPRINGS, ELEMENTARY SCHOOL,ACTIVE,1.0,100.0,2015-09-14,,NO,1988-07-13
31127.0,GARDEN SPRINGS DAY SCHOOL,2033 GARDEN SPRINGS DRIVE,ACTIVE,1.0,95.0,2015-05-12,   1  31,NO,1988-07-13
31127.0,GARDEN SPRINGS DAY SCHOOL,2033 GARDEN SPRINGS DRIVE,ACTIVE,2.0,99.0,2015-05-12,  31,NO,1988-07-13
31127.0,GARDEN SPRINGS DAY SCHOOL,2033 GARDEN SPRINGS DRIVE,ACTIVE,1.0,100.0,2015-12-01,,NO,1988-07-13
64667.0,GATTI TOWN,2524 NICHOLASVILLE RD,ACTIVE,1.0,99.0,2015-05-07,  19,NO,2000-09-01
64667.0,GATTI TOWN,2524 NICHOLASVILLE RD,ACTIVE,1.0,99.0,2015-10-27,  19,NO,2000-09-01
30790.0,GAY BREWER JR CRS @ PICADOME,469 PARKWAY DR,ACTIVE,1.0,99.0,2014-12-17,  20,NO,2010-04-01
30790.0,GAY BREWER JR CRS @ PICADOME,469 PARKWAY DR,ACTIVE,1.0,88.0,2015-06-25,   1   8  14  18  19  31,NO,2010-04-01
30790.0,GAY BREWER JR CRS @ PICADOME,469 PARKWAY DR,ACTIVE,2.0,95.0,2015-06-25,   8  18  19  31,NO,2010-04-01
30790.0,GAY BREWER JR CRS @ PICADOME,469 PARKWAY DR,ACTIVE,1.0,98.0,2015-12-29,  34,NO,2010-04-01
70021.0,GENJI LLC. SUSHI BAR,"161 LEXINGTON GREEN CIR, STE A2",ACTIVE,1.0,100.0,2015-05-21,,NO,2009-11-19
70021.0,GENJI LLC. SUSHI BAR,"161 LEXINGTON GREEN CIR, STE A2",ACTIVE,1.0,100.0,2015-11-04,,NO,2009-11-19
31133.0,GEORGE'S DELI AND GROCERY,161 NORTH LIMESTONE,ACTIVE,1.0,100.0,2015-03-17,,NO,1990-08-29
31133.0,GEORGE'S DELI AND GROCERY,161 NORTH LIMESTONE,ACTIVE,1.0,100.0,2015-09-18,,NO,1990-08-29
86549.0,"GIFT BOX &  TEA ROOM, THE",3330 PARTNER PLACE,ACTIVE,1.0,100.0,2014-12-17,,NO,2010-08-04
86549.0,"GIFT BOX &  TEA ROOM, THE",3330 PARTNER PLACE,ACTIVE,1.0,100.0,2015-06-02,,NO,2010-08-04
86549.0,"GIFT BOX &  TEA ROOM, THE",3330 PARTNER PLACE,ACTIVE,1.0,100.0,2015-11-11,,NO,2010-08-04
85020.0,GIGI'S CUPCAKES,2703 RICHMOND RD STE 120,ACTIVE,1.0,100.0,2015-03-16,,NO,2010-01-07
85020.0,GIGI'S CUPCAKES,2703 RICHMOND RD STE 120,ACTIVE,1.0,100.0,2015-09-17,,NO,2010-01-07
64102.0,GIOVANNI'S OF LEXINGTON,128 E. NEW CIRCLE RD,ACTIVE,1.0,97.0,2014-12-02,  19  26,NO,2014-01-03
64102.0,GIOVANNI'S OF LEXINGTON,128 E. NEW CIRCLE RD,ACTIVE,1.0,85.0,2015-06-29,   1   8  12  18  19  26  27  30,YES,2014-01-03
64102.0,GIOVANNI'S OF LEXINGTON,128 E. NEW CIRCLE RD,ACTIVE,2.0,96.0,2015-07-14,   8  19  30,NO,2014-01-03
64102.0,GIOVANNI'S OF LEXINGTON,128 E. NEW CIRCLE RD,ACTIVE,1.0,83.0,2015-12-17,   3  11  16  19  20  26  31,NO,2014-01-03
64102.0,GIOVANNI'S OF LEXINGTON,128 E. NEW CIRCLE RD,ACTIVE,2.0,93.0,2015-12-17,  16  19  20  26  31,NO,2014-01-03
48510.0,GIOVONNI'S PIZZA,4214 SARON DR,ACTIVE,1.0,100.0,2015-04-30,,NO,2014-10-21
48510.0,GIOVONNI'S PIZZA,4214 SARON DR,ACTIVE,1.0,100.0,2015-10-09,,NO,2014-10-21
44790.0,GIUSEPPE'S,4456 NICHOLASVILLE ROAD,ACTIVE,1.0,98.0,2014-12-18,  16,NO,1994-03-31
44790.0,GIUSEPPE'S,4456 NICHOLASVILLE ROAD,ACTIVE,1.0,98.0,2015-06-19,  19  31,NO,1994-03-31
44790.0,GIUSEPPE'S,4456 NICHOLASVILLE ROAD,ACTIVE,1.0,97.0,2015-12-09,  31  34,NO,1994-03-31
31144.0,GLENDOVER ELEMENTARY SCHOOL,710 GLENDOVER RD,ACTIVE,1.0,100.0,2015-02-06,,NO,1988-07-13
31144.0,GLENDOVER ELEMENTARY SCHOOL,710 GLENDOVER RD,ACTIVE,1.0,100.0,2015-05-21,,NO,1988-07-13
31144.0,GLENDOVER ELEMENTARY SCHOOL,710 GLENDOVER RD,ACTIVE,1.0,100.0,2015-08-24,,NO,1988-07-13
94895.0,GLUTEN FREE MIRACLES,145 BURT RD #20,ACTIVE,1.0,100.0,2015-02-27,,NO,2014-03-20
94895.0,GLUTEN FREE MIRACLES,145 BURT RD #20,ACTIVE,1.0,100.0,2015-08-26,,NO,2014-03-20
63610.0,GODIVA CHOCOLATIER INC,3401 NICHOLASVILLE RD K-5,ACTIVE,1.0,100.0,2015-04-06,,NO,2008-06-04
63610.0,GODIVA CHOCOLATIER INC,3401 NICHOLASVILLE RD K-5,ACTIVE,1.0,100.0,2015-10-05,,NO,2008-06-04
65285.0,GOLD STAR,1900 PLAUDIT PLACE,ACTIVE,1.0,90.0,2015-04-13,  11  13  15  18,NO,2006-01-08
65285.0,GOLD STAR,1900 PLAUDIT PLACE,ACTIVE,2.0,98.0,2015-04-13,  15  18,NO,2006-01-08
65285.0,GOLD STAR,1900 PLAUDIT PLACE,ACTIVE,1.0,98.0,2015-10-20,  15  19,NO,2006-01-08
31637.0,GOLD STAR CHILI,430 W. VINE ST.,ACTIVE,1.0,98.0,2015-03-18,  26,NO,2008-12-22
31637.0,GOLD STAR CHILI,430 W. VINE ST.,ACTIVE,1.0,100.0,2015-10-27,,NO,2008-12-22
32222.0,GOLD STAR CHILI,350 FOREMAN AVE,ACTIVE,1.0,92.0,2015-05-05,   8  13  19  26,NO,2013-05-09
32222.0,GOLD STAR CHILI,350 FOREMAN AVE,ACTIVE,2.0,100.0,2015-05-15,,NO,2013-05-09
32222.0,GOLD STAR CHILI,350 FOREMAN AVE,ACTIVE,1.0,100.0,2015-12-14,,NO,2013-05-09
42487.0,GOLD STAR CHILI, FAYETTE MALL,ACTIVE,1.0,98.0,2015-05-26,  16,NO,1995-09-20
42487.0,GOLD STAR CHILI, FAYETTE MALL,ACTIVE,1.0,100.0,2015-11-05,,NO,1995-09-20
93421.0,GOLD STAR CHILI,3735 PALOMAR CENTER DR STE 10,ACTIVE,1.0,96.0,2014-12-16,  12  15  20,NO,2013-07-03
93421.0,GOLD STAR CHILI,3735 PALOMAR CENTER DR STE 10,ACTIVE,1.0,98.0,2015-06-30,  34,NO,2013-07-03
93421.0,GOLD STAR CHILI,3735 PALOMAR CENTER DR STE 10,ACTIVE,1.0,92.0,2015-12-29,   8  12  13  20,YES,2013-07-03
93421.0,GOLD STAR CHILI,3735 PALOMAR CENTER DR STE 10,ACTIVE,2.0,98.0,2016-01-13,   8,NO,2013-07-03
59210.0,GOLDEN BUFFET,2907 RICHMOND RD,ACTIVE,1.0,97.0,2015-03-23,  15  23  31,NO,1998-04-14
59210.0,GOLDEN BUFFET,2907 RICHMOND RD,ACTIVE,1.0,98.0,2015-09-23,  15  30,NO,1998-04-14
66606.0,GOLDEN CORRAL,185 E NEW CIRCLE RD,ACTIVE,1.0,95.0,2015-02-26,  15  19  23  30  31,NO,2014-02-24
66606.0,GOLDEN CORRAL,185 E NEW CIRCLE RD,ACTIVE,1.0,93.0,2015-09-16,  15  16  19  20  30  31,NO,2014-02-24
48160.0,GOLDEN WOK,3101 RICHMOND ROAD  # 302,ACTIVE,1.0,89.0,2014-12-09,   8  17  26  30  34,YES,1993-02-05
48160.0,GOLDEN WOK,3101 RICHMOND ROAD  # 302,ACTIVE,2.0,98.0,2014-12-22,  19  20,NO,1993-02-05
48160.0,GOLDEN WOK,3101 RICHMOND ROAD  # 302,ACTIVE,1.0,95.0,2015-06-08,   8  15  18  19,NO,1993-02-05
48160.0,GOLDEN WOK,3101 RICHMOND ROAD  # 302,ACTIVE,1.0,99.0,2015-12-10,  19,NO,1993-02-05
62652.0,GOOD FOODS MARKET & CAFE,455 D  SOUTHLAND DRIVE,ACTIVE,1.0,99.0,2015-01-22,  19,NO,2010-07-28
62652.0,GOOD FOODS MARKET & CAFE,455 D  SOUTHLAND DRIVE,ACTIVE,1.0,99.0,2015-07-22,  20,NO,2010-07-28
75079.0,GOODFELLA'S PIZZA,110 N MILL STREET,ACTIVE,1.0,100.0,2014-12-23,,NO,2005-11-16
75079.0,GOODFELLA'S PIZZA,110 N MILL STREET,ACTIVE,1.0,100.0,2015-06-18,,NO,2005-11-16
75079.0,GOODFELLA'S PIZZA,110 N MILL STREET,ACTIVE,1.0,100.0,2015-12-10,,NO,2005-11-16
84546.0,GOODFELLAS PIZZERIA,333 S LIMESTONE,ACTIVE,1.0,99.0,2015-01-12,  32,NO,2010-09-08
84546.0,GOODFELLAS PIZZERIA,333 S LIMESTONE,ACTIVE,1.0,95.0,2015-07-17,  11,NO,2010-09-08
84546.0,GOODFELLAS PIZZERIA,333 S LIMESTONE,ACTIVE,2.0,100.0,2015-07-17,,NO,2010-09-08
99086.0,GOODIES BREAKFAST 'N WINGS STATE MOBILE,4030 TATES CREEK RDM APT 4515,ACTIVE,1.0,100.0,2016-01-14,,NO,2016-01-14
99086.0,GOODIES BREAKFAST 'N WINGS STATE MOBILE,4030 TATES CREEK RDM APT 4515,ACTIVE,1.0,100.0,2016-01-14,,NO,2016-01-14
70989.0,GORDON FOODS MARKETPLACE STORE,1856 PLAUDIT PLACE,ACTIVE,1.0,100.0,2014-11-18,,NO,2006-10-19
70989.0,GORDON FOODS MARKETPLACE STORE,1856 PLAUDIT PLACE,ACTIVE,1.0,100.0,2015-06-11,,NO,2006-10-19
70989.0,GORDON FOODS MARKETPLACE STORE,1856 PLAUDIT PLACE,ACTIVE,1.0,100.0,2015-12-01,,NO,2006-10-19
68357.0,GOURMET CAFE & CATERING,300 WEST VINE STREET # 200,ACTIVE,1.0,100.0,2015-02-27,,NO,2013-02-01
68357.0,GOURMET CAFE & CATERING,300 WEST VINE STREET # 200,ACTIVE,1.0,100.0,2015-08-27,,NO,2013-02-01
90207.0,GRAETER'S ICE CREAM,836 EUCLID AVE,ACTIVE,1.0,100.0,2015-04-17,,NO,2012-03-19
90207.0,GRAETER'S ICE CREAM,836 EUCLID AVE,ACTIVE,1.0,100.0,2015-10-20,,NO,2012-03-19
92948.0,GRAETER'S ICE CREAM,1925 JUSTICE DR. SUITE 180,ACTIVE,1.0,100.0,2014-12-29,,NO,2013-05-14
92948.0,GRAETER'S ICE CREAM,1925 JUSTICE DR. SUITE 180,ACTIVE,1.0,100.0,2015-06-03,,NO,2013-05-14
92948.0,GRAETER'S ICE CREAM,1925 JUSTICE DR. SUITE 180,ACTIVE,1.0,100.0,2015-10-28,,NO,2013-05-14
97492.0,GRAND RESERVE,903 MANCHESTER ST #190,ACTIVE,1.0,100.0,2015-05-13, ,NO,2015-05-13
97492.0,GRAND RESERVE,903 MANCHESTER ST #190,ACTIVE,1.0,94.0,2015-12-29,  15  17  19,YES,2015-05-13
97492.0,GRAND RESERVE,903 MANCHESTER ST #190,ACTIVE,2.0,100.0,2016-01-13,,NO,2015-05-13
74801.0,GRAND TAKO,340 E. NEW CIRCLE ROAD STE.100,ACTIVE,1.0,99.0,2015-06-30,  15,NO,2009-03-12
74801.0,GRAND TAKO,340 E. NEW CIRCLE ROAD STE.100,ACTIVE,1.0,97.0,2015-12-16,   5  15,NO,2009-03-12
32459.0,GREAT BAGEL,396 WOODLAND AVENUE,ACTIVE,1.0,100.0,2015-01-29,,NO,2011-07-28
32459.0,GREAT BAGEL,396 WOODLAND AVENUE,ACTIVE,1.0,99.0,2015-09-14,  31,NO,2011-07-28
31180.0,GREAT CHINA,944 WINCHESTER ROAD,ACTIVE,1.0,93.0,2015-02-03,  11  20  30,NO,1988-07-13
31180.0,GREAT CHINA,944 WINCHESTER ROAD,ACTIVE,2.0,98.0,2015-02-03,  20  30,NO,1988-07-13
